,Name,SMILES,Δ{v_m},Δ{α_P},Δ{κ_T},Δ{ε_r},Δ{ΔH_{vap}},SEM(Δ{v_m}),SEM(Δ{α_P}),SEM(Δ{κ_T}),SEM(Δ{ε_r}),SEM(Δ{ΔH_{vap}}),EIE{v_m},EIE{α_P},EIE{κ_T},EIE{ε_r},EIE{ΔH_{vap}},SEM(EIE{v_m}),SEM(EIE{α_P}),SEM(EIE{κ_T}),SEM(EIE{ε_r}),SEM(EIE{ΔH_{vap}}),Classical(n_H),SEM(Classical(n_H)),m_W,Classical(ρ),SEM(Classical(ρ)),Classical(v_m),Classical(α_P),Classical(κ_T),Classical(ε_r),Classical(ΔH_{vap}),"PI,H(v_m)","PI,H(α_P)","PI,H(κ_T)","PI,H(ε_r)","PI,H(ΔH_{vap})","PI,D(v_m)","PI,D(α_P)","PI,D(κ_T)","PI,D(ε_r)","PI,D(ΔH_{vap})",SEM(Classical(v_m)),SEM(Classical(α_P)),SEM(Classical(κ_T)),SEM(Classical(ε_r)),SEM(Classical(ΔH_{vap})),"SEM(PI,H(v_m))","SEM(PI,H(α_P))","SEM(PI,H(κ_T))","SEM(PI,H(ε_r))","SEM(PI,H(ΔH_{vap}))","SEM(PI,D(v_m))","SEM(PI,D(α_P))","SEM(PI,D(κ_T))","SEM(PI,D(ε_r))","SEM(PI,D(ΔH_{vap}))"
26,N-butylbutan-1-amine,CCCCNCCCC,2.3234397955871913,6.427650921694446,8.321916006027994,-0.14822999492070504,-1.4343106977308677,0.0126793218898273,8.334281215563747,1.520419610924767,0.43301257137041527,2.7807192514722536,0.8976545583112229,1.842257625352519,6.949485480903941,0.10164763161639385,6.28975960097847,0.013442413350957721,5.537628955093132,1.4031619598565577,0.43291671372678164,5.13275424114008,0.12173086647079787,1.1280780125020812e-05,4.612562486,0.8274607571579666,7.668065737313634e-05,156.19544759312586,0.9129873039405055,0.6179620005694568,1.3973465791131752,63.31632958663942,159.91088063118474,0.9757020240845687,0.6740564087378712,1.3952783580738726,62.42101824432848,158.48820404320531,0.0009580522337533868,0.6302568036741284,1.393861530839762,58.72721744659384,0.014475772997182685,0.05466578077141339,0.0056601943290205065,0.005489046148535726,0.45332233107548153,0.010038739253678333,0.042568937978128905,0.006041260708946948,0.0017850605288178155,1.1847654373176664,0.013440547581199253,2.352879414652741e-05,0.005145817893580674,0.00408043558346758,2.104924934213985
27,"1,2-dibromopropane",CC(Br)CBr,0.9170050729598694,8.154018049295022,3.5706056502521917,1.087903112657354,-6.641429560898108,0.013278693132090139,5.762066998775234,4.398702554406413,1.869645760369523,2.119146808612331,0.3350750394561806,-0.08056528942958946,0.14345107500646812,0.7948390277309674,-5.372175593472479,0.019227299076039515,5.139645875755402,7.695104363156604,1.4662258237304246,3.514144928918436,0.0588889553094598,2.1790898387284198e-06,18.171238581090908,1.9618229706522228,7.259406247346923e-05,102.90869454046397,0.9156686924028001,0.6649699660471533,2.032083587817801,44.00615567542981,103.86110615271662,0.9969610787048391,0.6895925983267284,2.0544338374832676,41.26553428309012,103.51425571952166,0.000997764930909253,0.6886047873567192,2.0382331648131764,43.608245821874334,0.0038080033841550514,0.01806120249075569,0.008145931853320697,0.03137478359889933,0.14348882966433377,0.009372879950938462,0.03856025115317939,0.020660861577548078,0.015668437161088865,0.6099677948284679,0.012468710048369316,2.3860764809223018e-05,0.034561606154240594,0.01819166683901547,0.9302736907787843
28,propan-1-amine,CCCN,2.9852285002511634,9.86919920172511,15.744557777914178,-9.83855268349025,-1.8604398168738818,0.022539498305526595,3.5650040924050916,5.4785627885299935,2.0184479896647547,1.104131614649705,1.1864998572749927,1.8122476933794245,8.245614324335271,-4.765668437750411,2.5853593014936194,0.02685885234440078,4.555488246277765,3.9210780146061985,1.2257408116418498,6.016972497113496,0.118046276380072,7.277048308190842e-06,4.544115329846154,0.7748229581876926,4.7764523116961483e-05,76.28994475358681,1.3189838903838964,0.836225502245154,5.155912328973214,36.428153950066466,78.6374523943339,1.463410819278044,0.9924884140314378,4.6940825447968555,35.762808422541184,77.71535976168082,0.0014373622549668998,0.9168855664282661,4.9289814584655165,34.8615130522046,0.004703280036348697,0.012064503028292485,0.00950440583233632,0.07031724429063863,0.31217619673825725,0.012083803316270526,0.035890284702079986,0.037856367508609705,0.04490320510734944,0.1709782647183751,0.012249148751807422,3.972516458848518e-05,0.006378462352359015,0.02543856709726113,1.5167687207557694
29,pentan-1-ol,CCCCCO,2.318998202717586,13.695694729779241,6.596702372397305,-8.279288082967515,-6.995945346433447,0.013111712481327174,7.741875547281648,4.21228022459657,4.192575567165684,2.1500702089097206,0.9024370625619882,2.002796006191024,1.1210386963346166,-3.6486977900098125,-2.0883040110935744,0.0226867536283962,6.003338008418217,3.1251500528485527,4.249914471920668,3.0039010500444143,0.11816155077790384,8.67995600781086e-06,4.893823055777777,0.8673925822550436,6.371725325124242e-05,101.62604941542708,0.8955616810879364,0.6104476937880491,7.352061798817947,58.760718468066784,104.0387051172262,1.0376790338372022,0.6535611796297528,6.789905926592841,54.918640400634104,103.10821834037532,0.001017304499941571,0.6463157301937829,7.0470307830347405,56.089969483172354,0.00746436188237035,0.02023262954854728,0.0049844946930649526,0.2196789175693526,0.2027530518155523,0.008073634986455993,0.054974924179087795,0.019144793812795664,0.128022038807213,0.8225432004768631,0.01568308402956748,2.0718012228238235e-05,0.005032295667061629,0.18286638444029052,1.011172117909758
30,N-ethylethanamine,CCNCC,2.6168355074708627,6.1350999005650095,7.515285417537345,-0.09843692564721356,-4.706777211300447,0.022484981295984762,5.564310152006567,1.0621181202836305,0.5846260509383459,2.886515247947303,1.0561343734564699,-2.5924256148336395,3.5424846246616357,-0.305315199232636,-2.2281554396324434,0.024415219939181176,4.226813309345425,2.353603443013826,0.8348360764438165,5.6432008398259885,0.11324330454574745,2.9107418054615985e-06,4.5680718344999995,0.752441527187105,1.934033114040844e-05,97.20101496574792,1.246675572028175,0.9528278800386455,1.4383471893363402,36.278683640252865,99.81295583509694,1.328159483158795,1.0302544418721975,1.4369327169461594,34.64788489005036,98.76981388011012,0.0013635073982101466,0.9950064899512877,1.4413333266640702,35.437487188510204,0.002498474587303,0.03058970686854143,0.00645595099463138,0.0029708416913557527,0.09255995780095952,0.015770898557581483,0.04757052857134713,0.006247376300284824,0.005556328575288798,0.7041539706146109,0.013136853832591926,2.1078568795420835e-05,0.01656714878485706,0.007517712872601529,1.2898001195192224
31,1-bromopropane,CCCBr,1.644819440999331,5.814267827746305,5.536508003185273,-1.6214605934215276,-6.6418577947260635,0.016196653801016765,3.386711147744092,2.124481894542319,2.0054370057126807,1.6068864720704683,0.6526647558044801,3.8688145903770015,0.9779037057109862,-0.9136275658851412,-5.504116035364197,0.014518355116497234,2.7067810159806314,2.78228905280183,1.7022562608050076,2.582802461715823,0.08122031787781182,3.3594570754948998e-06,11.088464756727273,1.4152421365001895,5.853763360242799e-05,86.90568027846736,1.1297520783801427,0.8108980689082419,5.597957326877758,36.808943077187536,88.35902672796675,1.1994938642234794,0.8584248282242044,5.508636949506847,34.516412071553304,87.7860779367704,0.0011548161678304233,0.8501115558171908,5.5594294292786675,36.52689474228396,0.0035948412569815585,0.02382459302889184,0.006275455986646669,0.07843209970930799,0.1371518239111652,0.009795093767053368,0.023266378944791173,0.012108049823387335,0.05501146428952881,0.38000948312104915,0.005857509539555007,1.6012890888066025e-05,0.014557367533917792,0.053697119323523224,0.5702405340978262
32,butane-1-thiol,CCCCS,1.9808094982524103,9.061786509498738,5.686908947974214,-4.5139455912539415,0.18282320508236594,0.015139734162920583,4.3938956249922105,1.5258352277711338,1.4313964224753564,2.6527612955789674,0.7860679125289379,-1.9566250307910762,4.0582292180117925,-0.9683270354472807,0.5739888126734725,0.014602322876132555,4.47646526343891,1.5747777659923585,1.8667536715882105,5.600223453902674,0.09903956256943858,3.6553809709958575e-06,6.003354754666666,0.8918544432770188,3.291682309851905e-05,101.125694947685,0.9975508023461952,0.7223535711795073,4.329770770820381,43.39529007765502,103.16928188249221,1.0969544749748048,0.7659101860854465,4.142768456712737,43.474772049317835,102.36462640057715,0.0011188460977799974,0.7360399959149723,4.183276251624664,43.22665588047107,0.00373232908391997,0.02634033354194352,0.0034768791281064894,0.013229336230911009,0.2424541662839043,0.010724742851691097,0.028542370025768316,0.00788943074487281,0.04087424730578762,0.7972688312928734,0.007481225827899544,2.825431935267944e-05,0.0064511181226296335,0.046422202614338756,1.6266607582619523
33,2-methylpropane,CC(C)C,3.3711743973811714,12.219812495846156,17.963939899219763,-0.020926444222560035,-4.185380684034975,0.023850062750316037,6.542916036711878,4.388799491228888,0.03671287105367001,5.550506547725795,1.32465368582541,2.960407092015762,11.704565085206152,0.017195766913814404,-3.914128943092063,0.023423046022837873,4.8092483954923875,4.028564527191503,0.03139142115699184,10.082632916568203,0.11049467128102046,1.3461135670368712e-05,4.148446451428571,0.6417337177685221,7.817992070551549e-05,90.57246172051164,1.5776198001162844,1.5027017976937844,1.015297338803861,27.24074335492421,93.73234245129535,1.7972390410326133,1.8317576390769312,1.0150849176247627,26.146416297635596,92.50694578431886,0.001745563262416416,1.639823437546801,1.0149103959986827,27.211509881770326,0.011031609625474835,0.02823456747936346,0.006056599748178762,0.0001255966060809396,0.15561489032784556,0.013748810161916527,0.08071756429377093,0.05668429494953766,0.00024809881998307095,1.0202782416529703,0.012103530768481979,2.1857007311696527e-05,0.03340940755452345,0.00014139400866409796,1.7188413951342736
34,"1,2-ethanedithiol",SCCS,1.0552876256213164,6.477988244691014,2.731815771974222,3.1330941364317657,-0.1886257627223702,0.011922155292709092,4.195188391291534,2.992540953059148,1.6609441302807408,3.2943357450787754,0.3910391824748873,-1.0381179416363653,2.945018058047587,1.9506112907876223,-0.9860555237023721,0.010034202157682269,5.039325933031969,2.5975218768223955,2.057222814800987,2.4697951486871563,0.07279721082514344,2.999705406335577e-06,9.3991092192,1.1403815589977528,4.699093123262133e-05,82.60536987522067,0.8927545354183976,0.5603224650127683,7.132273214707535,44.89442131494042,83.48639143309187,0.9545929548160286,0.5760593450569659,7.362961737162281,44.80989830249223,83.16119856209832,0.0009646067101402225,0.5595796240786935,7.222086894762549,45.25614906011447,0.003404133107893213,0.0077882414166821935,0.002063819916335524,0.06600984336144347,0.262969310132345,0.006613682641486953,0.027776818824732517,0.012102009753289728,0.07279659857606262,1.0271269690100706,0.0036356958993386847,2.7771786069097555e-05,0.006222569185916649,0.09392705197951381,0.2913959312455351
35,2-chloroethanol,OCCCl,1.3273261172433706,9.801398624213496,0.6449375968640311,-1.673323705532423,-5.9413493022243475,0.020080495132450974,5.064745602542594,1.9246622115096366,1.9217610778719358,5.138503208509351,0.4636834580056146,-3.8140710106572153,-5.277165495750895,1.776623551524236,-0.7459793456551665,0.02015557804852646,4.883539512599714,3.921415681840132,1.593831070100176,4.833285336119295,0.07618978531971689,3.0332940560534104e-06,8.889210273333333,1.2190806402967593,4.853445963319963e-05,66.04468787498368,0.9911609697680294,0.5909857364344063,10.5350432563665,41.20413288800982,66.9331085052568,1.0988651205783586,0.594821966933567,10.361659157399266,38.893343495621025,66.62418318877907,0.0011424385376577386,0.6279604807506941,10.180784934522508,39.18566042887903,0.0026292981400983023,0.018881375093014328,0.0019411751149554478,0.10833895395527128,0.1913136521643141,0.009320241967468484,0.03701987204594881,0.007977961017427053,0.11813967884219616,1.4066883173496938,0.006896867336568891,2.7470908538204298e-05,0.015498844753482548,0.08159859432747289,0.8817524525965549
36,butan-1-amine,CCCCN,2.7816256000064,3.0224602614710854,12.40760129855074,-7.718600376851547,-2.0656197699346612,0.022989230927029765,1.7501842319101064,2.974450001895579,1.6557817625538125,4.082389962314214,1.1132828044627197,-1.40689975433808,12.08720926463146,-2.031393954657001,-2.667535333372742,0.01891920715341091,6.038579412284454,5.055245984465094,1.4017513326239517,6.966909328155982,0.1198129146258951,9.127815477199056e-06,4.5680718344999995,0.7960930919445883,6.0649478970045356e-05,91.8712673350738,1.2231136508493883,0.7559038896327929,4.117543147028423,42.15936122699077,94.49990076678328,1.2612339456611814,0.8629788667042019,3.8224996728729055,41.30613356585877,93.45943297037573,0.0012792314497856309,0.7699173459361972,3.901759785276245,42.43818720437844,0.007000042094252901,0.02182676218273607,0.008073259276270906,0.033681130264765935,0.10979535297081666,0.01454246134028338,0.0023291943663712217,0.017229533135938883,0.03789123041801528,1.1898480198272583,0.007353988708561585,5.382849563449333e-05,0.028340300647214586,0.026788793951221794,1.8528045402857962
37,2-methylpropan-2-amine,CC(C)(C)N,2.9272462776561996,6.525107606240378,14.117410114798314,-3.7049600264944287,-9.82472216623211,0.03201753453305453,5.238039404252466,5.028673446366456,1.4493071159924684,9.465207478496685,1.17963900719887,3.671501658250423,11.086936795575971,-1.4706748650179926,-4.12979668843328,0.027086933194140714,4.796940645036969,4.806888905088512,1.1329885565370104,8.805815637345493,0.11693158118469488,1.1247243687727377e-05,4.5680718344999995,0.7769481637430615,7.473195215369505e-05,94.13508576663989,1.262045195660177,0.8548837561235088,4.025118336985596,39.15396012642617,96.97374614085174,1.3501435127027022,0.9954098464732171,3.8813170902888956,35.65131725729498,95.84314303982852,0.0013023285002212125,0.8960638173910465,3.939250659609833,37.187067541134184,0.009055414649527239,0.054735157954540946,0.015663877291068277,0.021948381683190504,0.1640926709155163,0.0210001808632625,0.03166645926654379,0.03361723618488525,0.03662362000489778,2.3832886017824726,0.011157036485113042,3.9948817813646946e-05,0.024076295664758943,0.017211920211092212,1.4449395193172685
38,ethenyl_acetate,CC(=O)OC=C,2.115673761150148,7.819520692115411,11.816728294554576,-1.886713482040766,-0.9330407060486948,0.02741458446400321,3.9243436412091937,3.368709028948319,2.0997383545038573,1.4569265040305823,0.7773133512672329,-0.35285622186185034,6.172270647880051,0.40304860166013634,-1.921232311914353,0.01953363178344958,3.715974398960465,4.066217953825458,2.121519720131019,5.493236674373334,0.06451472717490266,3.3955272974518745e-06,7.169731619333334,0.9251065586771261,4.8690038857700325e-05,93.06002633743009,1.5145769176945032,1.3586153929057494,10.727044146915024,34.783058929354844,95.07142758520105,1.6430560234296319,1.5406724729423407,10.528403341624955,34.461518929816975,94.3381247462136,0.001648874178559352,1.4511062667690091,10.486139104595745,35.136574145602026,0.004897802844121319,0.04490324210209255,0.007599082542971433,0.1353902289561338,0.13269671750068054,0.018101301969564075,0.032720494443576574,0.036303885133858516,0.12357377281483166,0.3423995519841953,0.0029343900752915033,3.644961147612551e-05,0.036101850027791975,0.13156780402729534,1.3165127110579669
39,methyl_2-methylprop-2-enoate,COC(=O)C(C)=C,2.0428126051930096,5.205441020709084,8.661506270390822,-3.2723123880856577,-2.3865231646082377,0.02288044925183671,5.034709971873654,4.752911364545691,2.89739818703291,1.450061979320919,0.7830703802839544,-2.290457945607753,3.859851168007887,-1.5051547627000492,-3.170178776617777,0.028023559642657046,4.372665861627672,4.1285640838037105,2.6531805340705645,4.121328337330505,0.07669134138365322,5.558942492255258e-06,6.6701619664,0.9591443783427038,6.952321272233597e-05,104.38190937518453,1.207514561160149,0.9241337049290603,6.377925523044327,40.663408274387464,106.558704012686,1.2738226477998025,1.0117680587823008,6.175832975518942,39.71558660021333,105.73075776577245,0.0013036829576897413,0.974166674999008,6.270209329878877,41.01586277701699,0.0075652707840011095,0.007849048122209885,0.0062992414221915895,0.05693232723764407,0.41719579908823784,0.01638910022404069,0.04500816324705435,0.03371066246490998,0.11995350581716384,0.2807215619333968,0.017650907666147308,2.3202975442714306e-05,0.0174420302347117,0.07893017366209655,1.1402502971202162
40,dibromomethane,BrCBr,0.27293749871637474,5.0287260666744995,3.310639562751584,0.07646770727550516,1.6683392083491395,0.013034390839080388,3.796789182586446,3.27259383327383,2.2745934617708805,3.9119853101133635,0.07816377181708302,0.2252669384359027,3.431260575689712,0.30392204257465777,1.8856175654948522,0.01725965868699133,2.5516310080648887,3.215215585162738,2.0778383392675766,5.004967835358436,0.02738156238404479,2.531238791139991e-07,34.3704648528,2.352792568838905,2.1749963476230257e-05,73.88449043357582,0.9994036696237938,0.7544453791312542,3.9450770905589025,34.13416604183203,74.08670082168,1.052322063538312,0.7802775566199869,3.948096109134591,34.713301664005144,74.02883709037783,0.001049956857869691,0.7543923880237247,3.936133332312565,34.07085562561417,0.0006830104567632294,0.030587257089334133,0.007285113999075141,0.012371209838960309,0.08753564634871497,0.006811252457388158,0.018176603099588347,0.017305771239712088,0.06289497752553307,0.9582393192633817,0.007652354717456976,1.3975111753392906e-05,0.012843251865083541,0.037242260871711765,1.024768259095231
41,methoxymethane,COC,3.262802889180463,15.628825925708458,16.42259252629771,-4.912977418495423,-11.840974150430876,0.0567152966417692,3.7896112880466744,3.544483488671557,0.7399398903062709,5.263984542231439,1.2891066481257956,-5.021070206929381,9.60637273990417,-1.4208366732279565,-12.760622300282872,0.05534884117041617,3.7756754340614864,3.3028745658871848,1.3051130639889177,9.233060693784896,0.09169664530069997,1.2375135262535489e-05,5.115762756888889,0.7036474244414572,9.49623841313122e-05,65.47177026027708,2.150986148952862,2.533333670976788,3.497273296396391,20.25440722925086,67.68003644479629,2.549432519522425,3.0311225815109233,3.3334992318880143,18.110006089546232,66.81867249546781,0.002684208513484876,2.7654619943529877,3.38154547004834,20.75898128466929,0.008836013837406669,0.05450358565909026,0.023695102130760405,0.018766463464576468,0.12404011734515184,0.026413329725937837,0.05640719582508977,0.0740992189561067,0.011318701474559259,0.6683599486122821,0.01878292168734005,5.515382156934224e-05,0.04760333049039406,0.029703983629745453,1.0837987945535574
42,"2,4-dimethylpentan-3-one",CC(C)C(=O)C(C)C,2.410704022236382,4.197458294243402,9.492682219157038,0.5767667952059577,-2.726025252282905,0.022181568503738786,4.903308204248709,3.234786643034889,2.8819397764318926,3.1704233194117277,0.9222516613875533,1.9062494672386314,5.3701595143460485,-1.8665686084198472,-5.5785954944838005,0.032452113676058214,4.472149582586427,3.1058954085819934,4.175593949145656,4.0289570678482995,0.10564019390432178,5.1556167397198375e-06,5.186566593999999,0.8610012725094592,4.201992072723987e-05,132.62182584590897,1.0790642300006865,0.720800859457706,12.463311898630629,52.03441333977977,135.8979225304871,1.1263419641984795,0.7964006415515197,12.535613152871864,50.65358385276704,134.6560548276799,0.0011052727090702932,0.7558123146269798,12.774049551830325,53.646293568750934,0.006471973746601248,0.034264606516768464,0.010636197786032897,0.10523520064284295,0.2585628734730196,0.02081816301368029,0.030627362812195323,0.016591335217787412,0.2443774887935783,1.1207511213547037,0.027491528623528497,2.82778407167573e-05,0.01297239708406273,0.32731117276209326,1.205990684188664
43,ethyl_propanoate,CCOC(=O)CC,1.9849663069708179,8.69390541138821,9.115962290598437,-2.103303587611811,1.3008026263641508,0.024729052713143736,3.8995772999055256,2.821467219887057,2.092728130054722,2.0234935011154307,0.7617423865906369,3.3626854940799586,7.877900704895736,-3.219709692815704,3.0198909300025463,0.023351324333095523,3.4648127440249326,3.0736950106853183,1.6748179438907191,3.274977202037018,0.0894070452294513,7.420755583786143e-06,6.00400468,0.9125605405704154,7.574222713211984e-05,111.91937145006563,1.1405915927782162,0.8377673793703869,5.436983200977373,44.6054443538269,114.18592356003579,1.2491954648999708,0.9217981512321426,5.324982649863096,45.1933202505877,113.32269654681124,0.0012085555429686642,0.8544828414428993,5.502135437867979,43.86853824306081,0.009289283033192958,0.01459349735798253,0.006147100612210236,0.021367859864162442,0.17562223646166675,0.018855276192637715,0.032863502550180335,0.01786954561129493,0.07733599057161243,0.6346013040262349,0.013331231656203858,1.99166548326626e-05,0.015547558911989725,0.03140770995483499,0.9454869532968048
44,chloroform,ClC(Cl)Cl,0.19585430161397083,9.02567048805589,-0.01547020768409861,-0.3927122145512677,-2.411577802217844,0.013586717840014216,3.6123195903901,2.5794208252636825,0.7261129601912273,3.294456287624567,0.01415894963215008,-1.2856498503659592,3.712717475989347,-0.4716957487574585,-3.9596144710798247,0.012761945137346012,3.3374192059816323,2.7938621929144665,1.294281231340515,4.44406049850148,0.011585276364007724,3.605139412752179e-07,23.5828766144,1.366070715180594,4.2509778974322555e-05,87.38716013761501,1.2484210225675165,1.2120651125809847,2.281228898878636,29.61972572819793,87.55864751520856,1.3722783440834374,1.2118776325943452,2.272305278498081,28.922243328191826,87.54625188549926,0.0013901508159688014,1.1684947247428055,2.2830744435894603,30.114668083545553,0.0027193181028352135,0.02530234468109151,0.0164536361854152,0.012210790945961317,0.11666372587326773,0.008189272443453246,0.030142024419996014,0.018794007649794414,0.007846342707156187,0.6686837253267801,0.005375791202225229,2.4382140457464908e-05,0.01991434626531187,0.020042258180562517,0.7761812597921182
45,2-propan-2-yloxypropane,CC(C)OC(C)C,2.634236834963189,3.933529238089691,12.637193522341025,-2.816034146984441,-7.260696925102574,0.036211236866844916,4.447701848884512,3.1646813079359766,1.2667351864575254,3.6654376455347726,1.0489310646810552,-1.2275250592348383,7.629230484950491,-0.5367650543857904,-7.440582499296436,0.03607622722241893,6.285385665981096,2.573317126794661,1.7729230746448488,6.491525102261239,0.10745409468266252,7.77247691255722e-06,4.862117384190476,0.7836816326385343,5.668604267214538e-05,130.38019183887235,1.1803837450099668,0.9509779397963194,2.2400870548845626,42.75858887616428,133.90763611422165,1.2287156337151306,1.088538679259932,2.1787331844390767,39.86417215433676,132.5176176564479,0.0012439858720276105,1.0113782978427404,2.1904909745097196,43.068737067228994,0.009432143690032448,0.02989745858601035,0.005036292043378843,0.018910982810116765,0.12853881153736033,0.033632403044227786,0.03234750083152945,0.024097242722684785,0.014213855551272062,1.0292163560342742,0.024521458481741847,4.95884935269403e-05,0.010098761148500815,0.02539716308167551,1.6788962101769207
46,"1,1,2,2-tetrachloroethane",ClC(Cl)C(Cl)Cl,0.33584131230100145,6.989987728791216,0.10048681570229227,-5.4114475751516,0.9989052111274752,0.01636335833710986,6.515525200913601,2.6592666202252,2.5344523524775253,1.5527707236414723,0.08153676276626168,0.58764764804973,-1.886878855098083,-2.0168035774846356,-0.1714803707170849,0.03253205074059986,4.88955783097911,3.8233289966742734,1.899803125073341,3.777299863682841,0.018131899905246766,1.6233228729332295e-06,20.736382598,1.5039600546553475,0.00013464737669291194,111.60448278991394,1.1202264382010985,1.0567769438753736,7.805654766546357,36.94255203888989,111.98055977137213,1.2044148913072061,1.057839933539815,7.404940304022887,37.31529647997604,111.88932883475937,0.001197378524569322,1.0781839586751152,7.557357357573732,37.379394804759045,0.00999277001878773,0.01953190267270176,0.009477162360871568,0.10788629476374462,0.087280092401178,0.01086060473659257,0.05374321590514709,0.01872864672093624,0.10858714085270825,0.4050375783569029,0.024588218917484115,1.7025937737545384e-05,0.02534769836003393,0.06324355587037116,0.9546373167463001
47,"1,1-dichloroethene",ClC(Cl)=C,0.9599113585538324,10.808729907402514,2.9279227113324,-0.5543338526883785,-5.252203392956528,0.03303380675655233,2.5601849079876775,3.0632712435730998,0.8461551342895909,2.8240732111232774,0.32666059372004186,-2.418189573610984,1.6242545510812452,0.5526870520768601,-2.4235937694512413,0.031172281167913325,3.8470239859251665,3.522827465055979,1.1090712356318504,6.209712288812375,0.023584024769067586,2.59166792748554e-07,15.992225904,1.1314831554973808,1.2433961689350073e-05,85.67805854123101,1.6504528931717806,2.11397850696595,2.4363056809931685,23.696807301541554,86.50846310468322,1.8504646154924096,2.177741082720953,2.4228748654059453,22.514309950424604,86.22679414697694,0.0018963212584463273,2.142934373630574,2.4095575527992836,23.073518302394632,0.0009415436015423605,0.021157362946001828,0.018046551414521106,0.015243357733784562,0.12545762866078805,0.020196046974534164,0.029973209217557587,0.045412341962303586,0.009693877695516738,0.44075402078833126,0.012635673926062303,4.565803382286637e-05,0.04372287775304044,0.017721474462954412,0.9381754750527558
48,ethanamide,CC(N)=O,1.6189233926210362,1.2606843524771385,6.469246798695241,-0.8940693603241893,0.5413277901564109,0.01666281195594524,5.538037299810844,2.60745317587841,2.148448214116399,3.296023434267341,0.5959205158262121,-0.9135578267958949,6.582626307527769,-0.2567956230407407,-1.7550039398335822,0.017458607601469504,4.317924426900918,4.372181690258216,3.225919895274936,2.755264802283443,0.09041044350083578,2.6551981666961395e-06,6.559679308888889,1.0675143279718207,3.135104725513748e-05,55.332128670396834,0.8006058718091383,0.35707623164737845,35.71465176918349,57.95778077567505,56.24265415514543,0.8108278516605495,0.3817741431835248,35.398167598568484,58.273229963690255,55.9094781048274,0.0008183035275837376,0.3581954736994135,35.489302574226784,59.31419644823745,0.0016249218568016907,0.007737959045894286,0.0044701024623920085,0.3499114744129416,0.15075758094772101,0.006526356558560862,0.03127689733033463,0.006289351603740663,0.47746172458927677,1.353949410498533,0.005187631938668142,1.1124773787022137e-05,0.010933028388865394,0.7334860822158646,0.6102105751857938
49,methyl_formate,COC=O,1.6619777971512955,10.444760537246824,4.918864153466217,-2.724589250831112,1.7368452751360492,0.006451474260944076,1.8019395226492743,1.8666005681088198,2.909595133358479,1.8778162812414765,0.5800719090585177,0.519876863314294,2.817774888685224,-2.3432846299353707,1.5867141861365286,0.00960335063485289,3.0251964025962,3.152356138949583,2.102608575681874,3.9825688507552557,0.07268375196320984,1.5612303578079077e-06,7.5026411710000005,1.0906402198838605,2.3426702319809344e-05,55.061750876487665,1.0856473036215548,0.5873853822524537,8.087115234954283,35.406078354366755,55.99233098557539,1.2122655359244339,0.6177727863921675,7.87261871177436,36.031896648854286,55.66940838559151,0.0012059958425663989,0.6008424001209848,8.061523144559505,35.46910335423718,0.0011827368705895794,0.010905162987945805,0.004522055338068576,0.1514500951298038,0.06082358657191435,0.002413510664975058,0.01338376824632401,0.007500768500390514,0.12151535294242391,0.4765004731487645,0.0033976903541751598,2.4143466990751904e-05,0.012708081351148896,0.07948055677719414,0.9571202155263242
50,ethanol,CCO,2.4185743978942638,11.962090657722124,11.631970809646623,-6.517123042100638,1.4029059747977832,0.020164475872456997,2.334781949433817,2.765211567679114,2.268722436179639,3.9888676520680426,0.9269538000457294,4.696121848778523,6.166118126028414,-3.0722543746594817,1.1763041080044552,0.025014127786364776,3.163323366931735,5.1406751769398555,2.831163189253356,3.046885292433129,0.1069311004305174,6.853620045976101e-06,5.115762756888889,0.8205512117033795,5.2592241271607484e-05,56.144016254823114,1.1717128051549155,0.8426393709564108,13.169830976735735,39.67283644927575,57.53555649386984,1.3309184803554068,0.9535568221639109,12.364050586993784,40.237328332552124,57.007126766015375,0.001271220420444766,0.898174331882377,12.755945686372552,39.76951786022869,0.0035986890178191845,0.01352459350111515,0.005989821328759095,0.06466342597116065,0.20735810779128658,0.007799034794179031,0.019782335662806436,0.0181574539609334,0.19300550716542283,1.125404778198834,0.00855293012855611,2.627903053961258e-05,0.032196231179671915,0.20649623556503655,0.34387780644652977
51,1-chlorobutane,CCCCCl,1.9489345428622356,8.51213383590347,5.345996979864026,-2.373120691628181,-0.2721336181108945,0.022007455822821244,3.3872362221530303,2.549588702374819,1.648117919281475,1.2341440628782772,0.7806779749340808,-0.9665983810656208,0.38343830386027505,0.814394902025967,1.3780268028690505,0.01774105329532562,3.707619840894681,3.587049261867623,2.1020581520759327,3.9691118011746513,0.09152451567637052,1.9871371885561705e-06,6.574234140571428,0.9359833710248933,2.03216302286746e-05,98.89936402347143,1.1007352477744692,0.8599264777816007,4.691517692716815,39.258074234342935,100.86515996779708,1.2031488916794097,0.9084945700591939,4.582763191178635,39.15152975986166,100.08382756949106,0.0012148920182596026,0.9050243600036735,4.54574289280046,38.619344836916525,0.002147249222241202,0.010342569382768911,0.00719058435938193,0.03629589640927662,0.13699450075459615,0.015622645590423371,0.027873631074978422,0.015569429519516339,0.0468363603887068,0.32764423388689684,0.006170395874566928,2.462672369816521e-05,0.020243273444259084,0.05952426594394584,1.074119584555388
